repeat,seed,fold,method,accuracy,sensitivity,specificity,precision,mcc,f1,auc_roc,tp,tn,fp,fn
1,17,2,PCA160-SRC (proposed),0.776595744680851,0.851063829787234,0.7021276595744681,0.7407407407407407,0.5594309277855157,0.7920792079207921,0.9044816659121775,40,33,14,7
1,17,2,DeepLSE160-SRC,0.6914893617021277,0.7659574468085106,0.6170212765957447,0.6666666666666666,0.3872983346207417,0.7128712871287128,0.806699864191942,36,29,18,11
1,17,2,AE160-SRC,0.7021276595744681,0.7446808510638298,0.6595744680851063,0.6862745098039216,0.405727350671033,0.7142857142857143,0.8071525577184246,35,31,16,12
1,17,2,CKSAAP-KPCA160-MP,0.8191489361702128,0.851063829787234,0.7872340425531915,0.8,0.6396021490668313,0.8247422680412371,0.901765504753282,40,37,10,7
1,17,2,CKSAAP-KPCA160-L1-SRC,0.776595744680851,0.7872340425531915,0.7659574468085106,0.7708333333333334,0.5533167449931866,0.7789473684210526,0.8804889090086012,37,36,11,10
1,17,2,AWMKPCA160-L1-SRC,0.776595744680851,0.851063829787234,0.7021276595744681,0.7407407407407407,0.5594309277855157,0.7920792079207921,0.8623811679492983,40,33,14,7
1,17,3,PCA160-SRC (proposed),0.7553191489361702,0.7446808510638298,0.7659574468085106,0.7608695652173914,0.5107539184552492,0.7526881720430108,0.8460842009959257,35,36,11,12
1,17,3,DeepLSE160-SRC,0.6914893617021277,0.6595744680851063,0.723404255319149,0.7045454545454546,0.3837612894400988,0.6813186813186813,0.7763693979176098,31,34,13,16
1,17,3,AE160-SRC,0.7978723404255319,0.7872340425531915,0.8085106382978723,0.8043478260869565,0.595879571531124,0.7956989247311828,0.8560434585785424,37,38,9,10
1,17,3,CKSAAP-KPCA160-MP,0.7553191489361702,0.6382978723404256,0.8723404255319149,0.8333333333333334,0.5252257314388903,0.7228915662650602,0.8497057492077864,30,41,6,17
1,17,3,CKSAAP-KPCA160-L1-SRC,0.776595744680851,0.6595744680851063,0.8936170212765957,0.8611111111111112,0.5689945423921311,0.7469879518072289,0.8601177003168855,31,42,5,16
1,17,3,AWMKPCA160-L1-SRC,0.776595744680851,0.8085106382978723,0.7446808510638298,0.76,0.5543218625245872,0.7835051546391752,0.8564961521050248,38,35,12,9
1,17,4,PCA160-SRC (proposed),0.7446808510638298,0.7872340425531915,0.7021276595744681,0.7254901960784313,0.4911436350228294,0.7551020408163265,0.8488003621548212,37,33,14,10
1,17,4,DeepLSE160-SRC,0.7127659574468085,0.723404255319149,0.7021276595744681,0.7083333333333334,0.4256282653793743,0.7157894736842105,0.7514712539610683,34,33,14,13
1,17,4,AE160-SRC,0.7127659574468085,0.7021276595744681,0.723404255319149,0.717391304347826,0.4256282653793743,0.7096774193548387,0.7777274784970575,33,34,13,14
1,17,4,CKSAAP-KPCA160-MP,0.776595744680851,0.8297872340425532,0.723404255319149,0.75,0.5563486402641867,0.7878787878787878,0.8592123132639203,39,34,13,8
1,17,4,CKSAAP-KPCA160-L1-SRC,0.8085106382978723,0.8085106382978723,0.8085106382978723,0.8085106382978723,0.6170212765957447,0.8085106382978723,0.8596650067904029,38,38,9,9
1,17,4,AWMKPCA160-L1-SRC,0.723404255319149,0.7872340425531915,0.6595744680851063,0.6981132075471698,0.45049443614715134,0.74,0.7849705749207785,37,31,16,10
2,29,0,PCA160-SRC (proposed),0.8,0.7916666666666666,0.8085106382978723,0.8085106382978723,0.600177304964539,0.8,0.8781028368794326,38,38,9,10
2,29,0,DeepLSE160-SRC,0.631578947368421,0.625,0.6382978723404256,0.6382978723404256,0.2632978723404255,0.631578947368421,0.7460106382978724,30,30,17,18
2,29,0,AE160-SRC,0.7263157894736842,0.7291666666666666,0.723404255319149,0.7291666666666666,0.4525709219858156,0.7291666666666666,0.7881205673758864,35,34,13,13
2,29,0,CKSAAP-KPCA160-MP,0.7789473684210526,0.7916666666666666,0.7659574468085106,0.7755102040816326,0.5578714517501369,0.7835051546391752,0.8408687943262412,38,36,11,10
2,29,0,CKSAAP-KPCA160-L1-SRC,0.7263157894736842,0.7291666666666666,0.723404255319149,0.7291666666666666,0.4525709219858156,0.7291666666666666,0.8257978723404256,35,34,13,13
2,29,0,AWMKPCA160-L1-SRC,0.7368421052631579,0.7916666666666666,0.6808510638297872,0.7169811320754716,0.4756911558882564,0.7524752475247525,0.8045212765957447,38,32,15,10
2,29,1,PCA160-SRC (proposed),0.7684210526315789,0.8936170212765957,0.6458333333333334,0.711864406779661,0.5559602920254151,0.7924528301886793,0.8887411347517731,42,31,17,5
2,29,1,DeepLSE160-SRC,0.7894736842105263,0.9148936170212766,0.6666666666666666,0.7288135593220338,0.599359000112855,0.8113207547169812,0.8324468085106382,43,32,16,4
2,29,1,AE160-SRC,0.7473684210526316,0.7446808510638298,0.75,0.7446808510638298,0.4946808510638298,0.7446808510638298,0.8585992907801419,35,36,12,12
2,29,1,CKSAAP-KPCA160-MP,0.8210526315789474,0.851063829787234,0.7916666666666666,0.8,0.6435868998936631,0.8247422680412371,0.899822695035461,40,38,10,7
2,29,1,CKSAAP-KPCA160-L1-SRC,0.8105263157894737,0.8085106382978723,0.8125,0.8085106382978723,0.6210106382978723,0.8085106382978723,0.9259751773049645,38,39,9,9
2,29,1,AWMKPCA160-L1-SRC,0.8105263157894737,0.851063829787234,0.7708333333333334,0.7843137254901961,0.6235577726537999,0.8163265306122449,0.8772163120567376,40,37,11,7
2,29,2,PCA160-SRC (proposed),0.8191489361702128,0.7872340425531915,0.851063829787234,0.8409090909090909,0.6396021490668313,0.8131868131868132,0.8782254413761883,37,40,7,10
2,29,2,DeepLSE160-SRC,0.6808510638297872,0.5957446808510638,0.7659574468085106,0.717948717948718,0.3670584895244009,0.6511627906976745,0.7695789950203712,28,36,11,19
2,29,2,AE160-SRC,0.723404255319149,0.6808510638297872,0.7659574468085106,0.7441860465116279,0.4484354928469312,0.7111111111111111,0.8343141693073789,32,36,11,15
2,29,2,CKSAAP-KPCA160-MP,0.776595744680851,0.723404255319149,0.8297872340425532,0.8095238095238095,0.5563486402641867,0.7640449438202247,0.8632865550022635,34,39,8,13
2,29,2,CKSAAP-KPCA160-L1-SRC,0.7553191489361702,0.6595744680851063,0.851063829787234,0.8157894736842105,0.520265981714472,0.7294117647058823,0.8637392485287461,31,40,7,16
2,29,2,AWMKPCA160-L1-SRC,0.8191489361702128,0.8936170212765957,0.7446808510638298,0.7777777777777778,0.6454972243679028,0.8316831683168316,0.8782254413761883,42,35,12,5
2,29,3,PCA160-SRC (proposed),0.7659574468085106,0.8085106382978723,0.723404255319149,0.7450980392156863,0.5338517771987276,0.7755102040816326,0.8696242643730194,38,34,13,9
2,29,3,DeepLSE160-SRC,0.7127659574468085,0.7446808510638298,0.6808510638297872,0.7,0.4264014327112209,0.7216494845360825,0.7641466727025803,35,32,15,12
2,29,3,AE160-SRC,0.7446808510638298,0.7446808510638298,0.7446808510638298,0.7446808510638298,0.48936170212765956,0.7446808510638298,0.8211860570393843,35,35,12,12
2,29,3,CKSAAP-KPCA160-MP,0.7659574468085106,0.851063829787234,0.6808510638297872,0.7272727272727273,0.539791896359413,0.7843137254901961,0.8881846989588049,40,32,15,7
2,29,3,CKSAAP-KPCA160-L1-SRC,0.7659574468085106,0.7872340425531915,0.7446808510638298,0.7551020408163265,0.5323971374999499,0.7708333333333334,0.8836577636939792,37,35,12,10
2,29,3,AWMKPCA160-L1-SRC,0.776595744680851,0.8297872340425532,0.723404255319149,0.75,0.5563486402641867,0.7878787878787878,0.885921231326392,39,34,13,8
2,29,4,PCA160-SRC (proposed),0.8404255319148937,0.7872340425531915,0.8936170212765957,0.8809523809523809,0.6847367880174606,0.8314606741573034,0.9230421004979629,37,42,5,10
2,29,4,DeepLSE160-SRC,0.7978723404255319,0.7446808510638298,0.851063829787234,0.8333333333333334,0.5991446895152781,0.7865168539325843,0.8741511996378453,35,40,7,12
2,29,4,AE160-SRC,0.8191489361702128,0.7446808510638298,0.8936170212765957,0.875,0.6454972243679028,0.8045977011494253,0.9153463105477592,35,42,5,12
2,29,4,CKSAAP-KPCA160-MP,0.7659574468085106,0.6808510638297872,0.851063829787234,0.8205128205128205,0.539791896359413,0.7441860465116279,0.8881846989588049,32,40,7,15
2,29,4,CKSAAP-KPCA160-L1-SRC,0.8297872340425532,0.7872340425531915,0.8723404255319149,0.8604651162790697,0.6619762037264222,0.8222222222222222,0.9148936170212766,37,41,6,10
2,29,4,AWMKPCA160-L1-SRC,0.8085106382978723,0.8085106382978723,0.8085106382978723,0.8085106382978723,0.6170212765957447,0.8085106382978723,0.8995020371208692,38,38,9,9
3,41,0,PCA160-SRC (proposed),0.7894736842105263,0.7916666666666666,0.7872340425531915,0.7916666666666666,0.5789007092198581,0.7916666666666666,0.8625886524822695,38,37,10,10
3,41,0,DeepLSE160-SRC,0.7052631578947368,0.7083333333333334,0.7021276595744681,0.7083333333333334,0.4104609929078014,0.7083333333333334,0.7708333333333334,34,33,14,14
3,41,0,AE160-SRC,0.7368421052631579,0.6666666666666666,0.8085106382978723,0.7804878048780488,0.47966323200198663,0.7191011235955056,0.8262411347517731,32,38,9,16
3,41,0,CKSAAP-KPCA160-MP,0.7894736842105263,0.7291666666666666,0.851063829787234,0.8333333333333334,0.5841273199415831,0.7777777777777778,0.8909574468085106,35,40,7,13
3,41,0,CKSAAP-KPCA160-L1-SRC,0.8105263157894737,0.6875,0.9361702127659575,0.9166666666666666,0.642757708200295,0.7857142857142857,0.9002659574468086,33,44,3,15
3,41,0,AWMKPCA160-L1-SRC,0.7473684210526316,0.75,0.7446808510638298,0.75,0.4946808510638298,0.75,0.8643617021276596,36,35,12,12
3,41,1,PCA160-SRC (proposed),0.7894736842105263,0.7659574468085106,0.8125,0.8,0.5792282099042968,0.782608695652174,0.8816489361702128,36,39,9,11
3,41,1,DeepLSE160-SRC,0.7894736842105263,0.7872340425531915,0.7916666666666666,0.7872340425531915,0.5789007092198581,0.7872340425531915,0.8519503546099291,37,38,10,10
3,41,1,AE160-SRC,0.7894736842105263,0.7659574468085106,0.8125,0.8,0.5792282099042968,0.782608695652174,0.8701241134751774,36,39,9,11
3,41,1,CKSAAP-KPCA160-MP,0.7894736842105263,0.8085106382978723,0.7708333333333334,0.7755102040816326,0.5796009439089259,0.7916666666666666,0.886081560283688,38,37,11,9
3,41,1,CKSAAP-KPCA160-L1-SRC,0.7894736842105263,0.7659574468085106,0.8125,0.8,0.5792282099042968,0.782608695652174,0.8803191489361704,36,39,9,11
3,41,1,AWMKPCA160-L1-SRC,0.7894736842105263,0.8936170212765957,0.6875,0.7368421052631579,0.5930672165988062,0.8076923076923077,0.8696808510638296,42,33,15,5
3,41,2,PCA160-SRC (proposed),0.7446808510638298,0.8085106382978723,0.6808510638297872,0.7169811320754716,0.4933986681611658,0.76,0.8252602987777274,38,32,15,9
3,41,2,DeepLSE160-SRC,0.6382978723404256,0.7446808510638298,0.5319148936170213,0.6140350877192983,0.28307731160107247,0.6730769230769231,0.6976007243096424,35,25,22,12
3,41,2,AE160-SRC,0.6808510638297872,0.7659574468085106,0.5957446808510638,0.6545454545454545,0.3670584895244009,0.7058823529411765,0.7890448166591217,36,28,19,11
3,41,2,CKSAAP-KPCA160-MP,0.8085106382978723,0.8936170212765957,0.723404255319149,0.7636363636363637,0.6261585997769192,0.8235294117647058,0.8546853779990946,42,34,13,5
3,41,2,CKSAAP-KPCA160-L1-SRC,0.7659574468085106,0.8723404255319149,0.6595744680851063,0.7192982456140351,0.5443794453866778,0.7884615384615384,0.8352195563603441,41,31,16,6
3,41,2,AWMKPCA160-L1-SRC,0.776595744680851,0.8936170212765957,0.6595744680851063,0.7241379310344828,0.5689945423921311,0.8,0.8515165233137165,42,31,16,5
